Data source,Material_Code,Sequence,Resin Type,Fibre Volume Fraction,Fibre Weight Fraction,Percentage of Fibre in 0-deg Direction,Percentage of Fibre in 45-deg Direction,Percentage of Fibre in 90-deg Direction,Percentage of Fibre in Other Direction,Thickness,Tab Thickness,Width,Maximum Width,Minimum Width,Length,Gauge Length,Load Length,Area,Maximum Stress,Minimum Stress,Maximum Strain,Minimum Strain,R-value,Frequency,Static Maximum Tensile Stress,Static Maximum Compressive Stress,Static Elastic Modulus,Static Compressive Modulus,Static Maximum Tensile Strain,Static Maximum Compressive Strain,Cycles to Failure,log(Cycles to Failure)
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,552.0,55.20000076293945,1.7100000381469727,0.17100000381469727,0.10000000149011612,3.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,2141.0,3.3306167125701904
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,552.0,55.20000076293945,1.8200000524520874,0.18199999630451202,0.10000000149011612,4.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,2305.0,3.3626708984375
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,552.0,55.20000076293945,1.7300000190734863,0.17299999296665192,0.10000000149011612,4.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,1733.0,3.2387986183166504
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,414.0,41.400001525878906,1.340000033378601,0.1340000033378601,0.10000000149011612,10.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,48181.0,4.682875633239746
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-51.70000076293945,-517.0,,,10.0,1.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,178.0,2.250420093536377
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-41.400001525878906,-414.0,,,10.0,10.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,76348.0,4.882797718048096
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-41.400001525878906,-414.0,,,10.0,10.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,61956.0,4.792083263397217
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-34.5,-345.0,,,10.0,12.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,954990.0,5.979998588562012
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-34.5,-345.0,,,10.0,12.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,893962.0,5.951319217681885
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-34.5,-345.0,,,10.0,12.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,1121768.0,6.04990291595459
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-41.400001525878906,-414.0,,,10.0,10.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,172874.0,5.237729549407959
SNL/MSU/DOE,UNI-D155B-UP2[0]5,0/0/0/0/0,Polyester,40.0,,100.0,0.0,0.0,0.0,2.700000047683716,,25.0,,,,,,,-48.29999923706055,-483.0,,,10.0,2.0,826.076904296875,-653.0,30.65999984741211,,2.7544443607330322,,886.0,2.9474337100982666
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,827.0,82.69999694824219,2.549999952316284,0.2549999952316284,0.10000000149011612,2.0,1187.0,,33.5,,3.553333282470703,,315.0,2.4983105659484863
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.590000033378601,0.1589999943971634,0.10000000149011612,5.0,1187.0,,33.5,,3.553333282470703,,11103.0,4.045440196990967
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.6200000047683716,0.16200000047683716,0.10000000149011612,5.0,1187.0,,33.5,,3.553333282470703,,10021.0,4.000911235809326
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,1.2400000095367432,0.12399999797344208,0.10000000149011612,12.0,1187.0,,33.5,,3.553333282470703,,189546.0,5.277714729309082
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,1.0099999904632568,0.10100000351667404,0.10000000149011612,15.0,1187.0,,33.5,,3.553333282470703,,1276914.0,6.106161594390869
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,1.2300000190734863,0.12300000339746475,0.10000000149011612,10.0,1187.0,,33.5,,3.553333282470703,,133885.0,5.126731872558594
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,1.2400000095367432,0.12399999797344208,0.10000000149011612,10.0,1187.0,,33.5,,3.553333282470703,,206447.0,5.314808368682861
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.6799999475479126,0.1679999977350235,0.10000000149011612,4.0,1187.0,,33.5,,3.553333282470703,,14762.0,4.169145107269287
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,0.9900000095367432,0.0989999994635582,0.10000000149011612,12.0,1187.0,,33.5,,3.553333282470703,,854271.0,5.931595802307129
SNL/MSU/DOE,UNI-D155C-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,1.0399999618530273,0.10400000214576721,0.10000000149011612,12.0,1187.0,,33.5,,3.553333282470703,,644464.0,5.80919885635376
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.1799999475479126,0.11800000071525574,0.10000000149011612,5.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,19546.0,4.29105806350708
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.2799999713897705,0.12800000607967377,0.10000000149011612,5.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,19611.0,4.292499542236328
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,552.0,55.20000076293945,1.090000033378601,0.10899999737739563,0.10000000149011612,5.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,25014.0,4.398183345794678
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,0.8299999833106995,0.08299999684095383,0.10000000149011612,10.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,1369554.0,6.1365790367126465
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,0.75,0.07500000298023224,0.10000000149011612,12.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,1251972.0,6.097594738006592
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,690.0,69.0,1.649999976158142,0.16500000655651093,0.10000000149011612,2.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,3370.0,3.527629852294922
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,690.0,69.0,1.6100000143051147,0.16099999845027924,0.10000000149011612,2.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,2480.0,3.39445161819458
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,0.9200000166893005,0.09200000017881393,0.10000000149011612,5.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,196825.0,5.2940802574157715
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,0.949999988079071,0.0949999988079071,0.10000000149011612,10.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,278697.0,5.445132255554199
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,414.0,41.400001525878906,0.9900000095367432,0.0989999994635582,0.10000000149011612,10.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,188541.0,5.2754058837890625
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,690.0,69.0,1.7000000476837158,0.17000000178813934,0.10000000149011612,2.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,3610.0,3.557507276535034
SNL/MSU/DOE,UNI-D155C2-UP2[0]7,0/0/0/0/0/0/0,Polyester,47.0,,100.0,0.0,0.0,0.0,2.990000009536743,,25.0,,,,,,,345.0,34.5,0.8100000023841858,0.08100000023841858,0.10000000149011612,15.0,1163.0,-793.5,43.13333511352539,,2.693333387374878,,1182710.0,6.072878360748291
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,690.0,69.0,1.3899999856948853,0.13899999856948853,0.10000000149011612,4.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,4546.0,3.6576294898986816
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,690.0,69.0,1.4900000095367432,0.14900000393390656,0.10000000149011612,2.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,1839.0,3.2645816802978516
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,552.0,55.20000076293945,1.1299999952316284,0.11299999803304672,0.10000000149011612,5.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,14842.0,4.171492576599121
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,552.0,55.20000076293945,1.0800000429153442,0.1080000028014183,0.10000000149011612,5.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,10796.0,4.033262729644775
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,345.0,34.5,0.6600000262260437,0.06599999964237213,0.10000000149011612,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,137665.0,5.138823509216309
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,345.0,34.5,0.75,0.07500000298023224,0.10000000149011612,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,164363.0,5.215804100036621
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,276.0,27.600000381469727,0.6200000047683716,0.06199999898672104,0.10000000149011612,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,1154036.0,6.062219142913818
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,276.0,27.600000381469727,0.6600000262260437,0.06599999964237213,0.10000000149011612,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,817204.0,5.912330627441406
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,345.0,34.5,0.7799999713897705,0.07800000160932541,0.10000000149011612,10.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,169202.0,5.228405475616455
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,690.0,69.0,1.5299999713897705,0.15299999713897705,0.10000000149011612,2.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,2546.0,3.4058585166931152
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,552.0,55.20000076293945,1.2599999904632568,0.12600000202655792,0.10000000149011612,5.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,11201.0,4.049256801605225
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-55.20000076293945,-552.0,,,10.0,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,38446.0,4.584851264953613
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-55.20000076293945,-552.0,,,10.0,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,130068.0,5.114170551300049
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-55.20000076293945,-552.0,,,10.0,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,57998.0,4.763412952423096
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-48.29999923706055,-483.0,,,10.0,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,161615.0,5.208481788635254
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-48.29999923706055,-483.0,,,10.0,12.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,74321.0,4.8711113929748535
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,90.0,1.954242467880249
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,136.0,2.1335389614105225
SNL/MSU/DOE,UNI-D155G-UP2[0]8,0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,2.809999942779541,,25.0,,,,,,,-62.099998474121094,-621.0,,,10.0,1.0,1108.86669921875,-730.0869750976562,47.766666412353516,,2.7333333492279053,,62.0,1.7923916578292847
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,552.0,55.20000076293945,1.600000023841858,0.1599999964237213,0.10000000149011612,5.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,39227.0,4.593585014343262
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,552.0,55.20000076293945,1.559999942779541,0.15600000321865082,0.10000000149011612,5.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,22154.0,4.345452308654785
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,552.0,55.20000076293945,1.6200000047683716,0.16200000047683716,0.10000000149011612,5.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,41215.0,4.615055084228516
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,483.0,48.29999923706055,1.2999999523162842,0.12999999523162842,0.10000000149011612,10.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,156200.0,5.193681240081787
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,483.0,48.29999923706055,1.2400000095367432,0.12399999797344208,0.10000000149011612,15.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,128523.0,5.108980655670166
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,483.0,48.29999923706055,1.2100000381469727,0.12099999934434891,0.10000000149011612,12.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,195322.0,5.290750980377197
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,414.0,41.400001525878906,1.0399999618530273,0.10400000214576721,0.10000000149011612,15.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,3219571.0,6.507798194885254
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,414.0,41.400001525878906,1.0199999809265137,0.10199999809265137,0.10000000149011612,15.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,1211477.0,6.083315372467041
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,690.0,69.0,1.6399999856948853,0.164000004529953,0.10000000149011612,4.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,2953.0,3.4702634811401367
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,690.0,69.0,1.6699999570846558,0.16699999570846558,0.10000000149011612,4.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,2264.0,3.3548765182495117
SNL/MSU/DOE,UNI-D155H-UP2[0]7,0/0/0/0/0/0/0,Polyester,52.0,,100.0,0.0,0.0,0.0,2.930000066757202,,25.0,,,,,,,690.0,69.0,1.7000000476837158,0.17000000178813934,0.10000000149011612,4.0,1030.5714111328125,-755.3333129882812,37.871429443359375,,2.7571427822113037,,1822.0,3.2605483531951904
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,690.0,69.0,1.5399999618530273,0.15399999916553497,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,6213.0,3.7933013439178467
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,690.0,69.0,1.3799999952316284,0.1379999965429306,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,7977.0,3.9018394947052
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,690.0,69.0,1.4700000286102295,0.1469999998807907,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,4784.0,3.679791212081909
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,552.0,55.20000076293945,1.100000023841858,0.10999999940395355,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,20345.0,4.308457851409912
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,552.0,55.20000076293945,1.100000023841858,0.10999999940395355,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,73109.0,4.863970756530762
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,414.0,41.400001525878906,0.8799999952316284,0.08799999952316284,0.10000000149011612,12.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,684350.0,5.835278034210205
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,552.0,55.20000076293945,1.149999976158142,0.11500000208616257,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,35652.0,4.552083969116211
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,414.0,41.400001525878906,0.7900000214576721,0.07900000363588333,0.10000000149011612,12.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,912579.0,5.960270404815674
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,552.0,55.20000076293945,1.2200000286102295,0.12200000137090683,0.10000000149011612,5.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,89980.0,4.954145908355713
SNL/MSU/DOE,UNI-D155J-UP2[0]9,0/0/0/0/0/0/0/0/0,Polyester,58.0,,100.0,0.0,0.0,0.0,3.5399999618530273,,25.0,,,,,,,414.0,41.400001525878906,0.8600000143051147,0.0860000029206276,0.10000000149011612,12.0,1142.6666259765625,-775.75,48.63333511352539,,2.5333333015441895,,485216.0,5.685935020446777
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,414.0,41.400001525878906,1.5800000429153442,0.15800000727176666,0.10000000149011612,2.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,7569.0,3.8790385723114014
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,414.0,41.400001525878906,1.5399999618530273,0.15399999916553497,0.10000000149011612,4.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,13447.0,4.128625392913818
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,414.0,41.400001525878906,1.590000033378601,0.1589999943971634,0.10000000149011612,4.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,6267.0,3.7970597743988037
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,276.0,27.600000381469727,0.9700000286102295,0.09700000286102295,0.10000000149011612,12.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,764138.0,5.883172035217285
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,276.0,27.600000381469727,1.0099999904632568,0.10100000351667404,0.10000000149011612,12.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,1305237.0,6.115689277648926
SNL/MSU/DOE,UNI-D155K-UP2[0]7,0/0/0/0/0/0/0,Polyester,33.0,,100.0,0.0,0.0,0.0,4.449999809265137,,25.0,,,,,,,276.0,27.600000381469727,0.9599999785423279,0.09600000083446503,0.10000000149011612,12.0,441.76666259765625,-550.3333129882812,18.579999923706055,,1.6416666507720947,,1733768.0,6.238990783691406
